Unnamed: 0,SystemCodeNumber,Capacity,Occupancy,LastUpdatedDate,LastUpdatedTime,IsSpecialDay,VehicleType,Latitude,Longitude,TrafficConditionNearby,QueueLength,Timestamp,OccupancyRate,VehicleType_bike,VehicleType_car,VehicleType_cycle,VehicleType_truck,VehicleTypeWeight,TrafficLevel,DayOfWeek,TimeSlot,SlotWeight,ZoneWeight,OccRate_MA3,OccRate_Trend,RawDemand,NormalizedDemand,Model2Price,Model2Price_Smoothed,Model3Price_Competitive,SuggestReroute
27,BHMBCCMKT01,577,183,05-10-2016,12:30:16,0,car,28.5,77.15,average,7,2016-10-05 12:30:16,0.317157712305026,0,1,0,0,1.0,1,2,12.5,1.5,1.5,0.3021374927787406,0.008665511265164627,10.13370883882149,0.4258819048839921,12.12940952441996,11.657433248520986,11.657433248520986,False
28,BHMBCCMKT01,577,175,05-10-2016,12:57:15,0,truck,28.5,77.15,high,9,2016-10-05 12:57:15,0.30329289428076256,0,0,0,1,1.5,2,2,12.95,1.5,1.5,0.3096476025418833,-0.013864818024263426,12.840467937608318,0.5422829526275758,12.711414763137878,11.973637884397325,11.973637884397325,False
29,BHMBCCMKT01,577,179,05-10-2016,13:30:19,0,car,28.5,77.15,high,8,2016-10-05 13:30:19,0.31022530329289427,0,1,0,0,1.0,2,2,13.5,1.5,1.5,0.31022530329289427,0.006932409012131713,10.601126516464472,0.4459826620721369,12.229913310360685,12.050522245109102,12.050522245109102,False
30,BHMBCCMKT01,577,174,05-10-2016,13:57:20,0,bike,28.5,77.15,average,6,2016-10-05 13:57:20,0.30155979202772965,1,0,0,0,0.2,1,2,13.95,1.5,1.5,0.3050259965337955,-0.008665511265164627,7.207409012131717,0.3000397617870222,11.500198808935112,11.885422609391096,11.885422609391096,False
31,BHMBCCMKT01,577,158,05-10-2016,14:30:17,0,car,28.5,77.15,average,5,2016-10-05 14:30:17,0.2738301559792028,0,1,0,0,1.0,1,2,14.5,1.2,1.5,0.29520508376660887,-0.02772963604852685,6.281386481802427,0.2602172327659484,11.30108616382974,11.710119739629281,11.710119739629281,False
32,BHMBCCMKT01,577,145,05-10-2016,14:57:19,0,car,28.5,77.15,average,5,2016-10-05 14:57:19,0.2512998266897747,0,1,0,0,1.0,1,2,14.95,1.2,1.5,0.2755632582322357,-0.022530329289428108,6.247902946273831,0.2587773120063082,11.293886560031542,11.585248820373668,11.585248820373668,False
33,BHMBCCMKT01,577,129,05-10-2016,15:30:15,0,car,28.5,77.15,low,2,2016-10-05 15:30:15,0.22357019064124783,0,1,0,0,1.0,0,2,15.5,1.2,1.5,0.24956672443674177,-0.02772963604852685,4.0392374350086655,0.16379620351327248,10.818981017566362,11.355367235482312,11.355367235482312,False
34,BHMBCCMKT01,577,121,05-10-2016,16:04:18,0,cycle,28.5,77.15,low,3,2016-10-05 16:04:18,0.2097053726169844,0,0,1,0,0.1,0,2,16.066666666666666,1.0,1.5,0.22819179664933564,-0.013864818024263426,2.7381282495667247,0.10784350625176777,10.53921753125884,11.110521396693466,11.110521396693466,False
35,BHMBCCMKT01,577,114,05-10-2016,16:30:17,0,car,28.5,77.15,average,2,2016-10-05 16:30:17,0.1975736568457539,0,1,0,0,1.0,1,2,16.5,1.0,1.5,0.21028307336799537,-0.012131715771230511,2.8617850953206236,0.11316122603439337,10.565806130171966,10.947106383404384,10.947106383404384,False
36,BHMBCCMKT01,577,58,06-10-2016,07:57:25,0,bike,28.5,77.15,average,2,2016-10-06 07:57:25,0.10051993067590988,1,0,0,0,0.2,1,3,7.95,1.0,1.5,0.16926632004621608,-0.09705372616984402,1.5747833622183707,0.057815203461474084,10.28907601730737,10.749696907141521,10.749696907141521,False
37,BHMBCCMKT01,577,63,06-10-2016,08:30:20,0,car,28.5,77.15,low,1,2016-10-06 08:30:20,0.10918544194107452,0,1,0,0,1.0,0,3,8.5,0.8,1.5,0.13575967648757944,0.008665511265164641,1.9649913344887349,0.07459564647560389,10.372978232378019,10.63668115786567,10.63668115786567,False
38,BHMBCCMKT01,577,70,06-10-2016,08:57:22,0,car,28.5,77.15,low,1,2016-10-06 08:57:22,0.12131715771230503,0,1,0,0,1.0,0,3,8.95,0.8,1.5,0.11034084344309647,0.012131715771230511,1.9353206239168115,0.07331969184801385,10.366598459240068,10.555656274582319,10.555656274582319,False
39,BHMBCCMKT01,577,95,06-10-2016,09:30:20,0,car,28.5,77.15,average,3,2016-10-06 09:30:20,0.16464471403812825,0,1,0,0,1.0,1,3,9.5,0.8,1.5,0.1317157712305026,0.04332755632582322,2.8084575389948006,0.11086793608749232,10.554339680437462,10.555261296087387,10.555261296087387,False
40,BHMBCCMKT01,577,135,06-10-2016,10:03:20,0,car,28.5,77.15,low,4,2016-10-06 10:03:20,0.2339688041594454,0,1,0,0,1.0,0,3,10.05,1.2,1.5,0.17331022530329288,0.06932409012131716,5.7369150779896,0.23680286910919054,11.184014345545952,10.743887294991113,10.743887294991113,False
41,BHMBCCMKT01,577,160,06-10-2016,10:30:20,0,car,28.5,77.15,high,7,2016-10-06 10:30:20,0.2772963604852686,0,1,0,0,1.0,2,3,10.5,1.2,1.5,0.22530329289428075,0.04332755632582322,7.441143847487,0.31009125833199475,11.550456291659973,10.985858069480235,10.985858069480235,False
42,BHMBCCMKT01,577,177,06-10-2016,10:57:20,0,car,28.5,77.15,average,5,2016-10-06 10:57:20,0.30675909878682844,0,1,0,0,1.0,1,3,10.95,1.2,1.5,0.2726747544771808,0.02946273830155982,6.261421143847487,0.2593586464744859,11.29679323237243,11.07913863871864,11.07913863871864,False
43,BHMBCCMKT01,577,191,06-10-2016,11:30:22,0,car,28.5,77.15,average,6,2016-10-06 11:30:22,0.3310225303292894,0,1,0,0,1.0,1,3,11.5,1.2,1.5,0.30502599653379553,0.024263431542460967,7.217781629116118,0.30048582419625847,11.502429120981292,11.206125802809582,11.206125802809582,False
44,BHMBCCMKT01,577,199,06-10-2016,12:04:24,0,car,28.5,77.15,high,9,2016-10-06 12:04:24,0.34488734835355284,0,1,0,0,1.0,2,3,12.066666666666666,1.5,1.5,0.3275563258232235,0.013864818024263426,11.768240901213174,0.49617306774298015,12.480865338714901,11.588547704502963,11.588547704502963,False
45,BHMBCCMKT01,577,206,06-10-2016,12:30:24,0,truck,28.5,77.15,high,9,2016-10-06 12:30:24,0.35701906412478335,0,0,0,1,1.5,2,3,12.5,1.5,1.5,0.34430964760254185,0.012131715771230511,12.930155979202773,0.5461398832337548,12.730699416168774,11.931193243668513,11.931193243668513,False
46,BHMBCCMKT01,577,198,06-10-2016,12:57:21,0,car,28.5,77.15,high,9,2016-10-06 12:57:21,0.3431542461005199,0,1,0,0,1.0,2,3,12.95,1.5,1.5,0.3483535528596187,-0.013864818024263426,11.802556325823224,0.4976487629314312,12.488243814657157,12.09830842372752,12.09830842372752,False
47,BHMBCCMKT01,577,208,06-10-2016,13:30:21,0,car,28.5,77.15,high,9,2016-10-06 13:30:21,0.36048526863084923,0,1,0,0,1.0,2,3,13.5,1.5,1.5,0.35355285961871746,0.01733102253032931,11.828292894280763,0.4987555343227695,12.493777671613849,12.216949202447935,12.216949202447935,False
48,BHMBCCMKT01,577,200,06-10-2016,13:57:22,0,car,28.5,77.15,average,6,2016-10-06 13:57:22,0.3466204506065858,0,1,0,0,1.0,1,3,13.95,1.5,1.5,0.35008665511265163,-0.013864818024263426,9.106455805892548,0.3817060750569875,11.908530375284938,12.124423551921835,12.124423551921835,False
49,BHMBCCMKT01,577,175,06-10-2016,14:30:23,0,car,28.5,77.15,average,4,2016-10-06 14:30:23,0.30329289428076256,0,1,0,0,1.0,1,3,14.5,1.2,1.5,0.33679953783939914,-0.04332755632582325,5.450641247833623,0.2244919937946272,11.122459968973136,11.823834471631235,11.823834471631235,False
50,BHMBCCMKT01,577,158,06-10-2016,15:04:22,0,bike,28.5,77.15,low,3,2016-10-06 15:04:22,0.2738301559792028,1,0,0,0,0.2,0,3,15.066666666666666,1.2,1.5,0.30791450028885037,-0.029462738301559765,3.603639514731369,0.14506381822714598,10.72531909113573,11.494279853333735,11.494279853333735,False
51,BHMBCCMKT01,577,153,06-10-2016,15:31:22,0,car,28.5,77.15,average,3,2016-10-06 15:31:22,0.2651646447140381,0,1,0,0,1.0,1,3,15.516666666666667,1.2,1.5,0.2807625649913345,-0.008665511265164683,4.462253032928943,0.18198750056363353,10.909937502818167,11.318977146634214,11.318977146634214,False
52,BHMBCCMKT01,577,135,06-10-2016,16:04:23,0,cycle,28.5,77.15,low,2,2016-10-06 16:04:23,0.2339688041594454,0,0,1,0,0.1,0,3,16.066666666666666,1.0,1.5,0.2576545349508954,-0.031195840554592708,2.0271230502599655,0.07726754912742069,10.386337745637103,11.039185324609118,11.039185324609118,False
53,BHMBCCMKT01,577,129,06-10-2016,16:30:27,0,truck,28.5,77.15,low,2,2016-10-06 16:30:27,0.22357019064124783,0,0,0,1,1.5,0,3,16.5,1.0,1.5,0.24090121317157712,-0.01039861351819757,4.108232235701907,0.16676324520277955,10.833816226013898,10.977574594764512,10.977574594764512,False
54,BHMBCCMKT01,577,58,07-10-2016,08:03:27,0,car,28.5,77.15,low,2,2016-10-07 08:03:27,0.10051993067590988,0,1,0,0,1.0,0,4,8.05,0.8,1.5,0.18601964182553435,-0.12305025996533796,2.5936915077989604,0.10163217104946896,10.508160855247343,10.836750472483695,10.836750472483695,False
55,BHMBCCMKT01,577,61,07-10-2016,08:30:27,0,car,28.5,77.15,low,2,2016-10-07 08:30:27,0.10571923743500866,0,1,0,0,1.0,0,4,8.5,0.8,1.5,0.14326978625072212,0.005199306759098785,2.5731715771230506,0.1007497351387992,10.503748675693995,10.736849933235407,10.736849933235407,False
56,BHMBCCMKT01,577,75,07-10-2016,09:04:13,0,car,28.5,77.15,average,3,2016-10-07 09:04:13,0.12998266897746968,0,1,0,0,1.0,1,4,9.066666666666666,0.8,1.5,0.11207394569612943,0.024263431542461023,2.7803119584055462,0.10965756791272233,10.548287839563613,10.680281305050086,10.680281305050086,False
57,BHMBCCMKT01,577,103,07-10-2016,09:30:27,0,car,28.5,77.15,low,2,2016-10-07 09:30:27,0.17850953206239167,0,1,0,0,1.0,0,4,9.5,0.8,1.5,0.13807047949162335,0.04852686308492199,2.577331022530329,0.10092860728285387,10.504643036414269,10.62758982440471,10.62758982440471,False
58,BHMBCCMKT01,577,128,07-10-2016,09:57:27,0,car,28.5,77.15,low,3,2016-10-07 09:57:27,0.2218370883882149,0,1,0,0,1.0,0,4,9.95,0.8,1.5,0.17677642980935873,0.04332755632582322,3.2225303292894285,0.12867465802813585,10.643373290140678,10.632324864128936,10.632324864128936,False
59,BHMBCCMKT01,577,172,07-10-2016,10:30:27,0,car,28.5,77.15,average,5,2016-10-07 10:30:27,0.29809358752166376,0,1,0,0,1.0,1,4,10.5,1.2,1.5,0.23281340265742345,0.07625649913344887,6.206516464471404,0.2569975341729641,11.28498767086482,10.828123706249173,10.828123706249173,False
60,BHMBCCMKT01,577,188,07-10-2016,10:57:30,0,cycle,28.5,77.15,average,5,2016-10-07 10:57:30,0.32582322357019067,0,0,1,0,0.1,1,4,10.95,1.2,1.5,0.2819179664933565,0.027729636048526907,4.657435008665512,0.1903810759233995,10.951905379616997,10.865258208272726,10.865258208272726,False
61,BHMBCCMKT01,577,199,07-10-2016,11:30:28,0,car,28.5,77.15,average,6,2016-10-07 11:30:28,0.34488734835355284,0,1,0,0,1.0,1,4,11.5,1.2,1.5,0.3229347198151358,0.01906412478336217,7.248145580589256,0.30179159084785767,11.508957954239287,11.058368132110765,11.058368132110765,False
62,BHMBCCMKT01,577,210,07-10-2016,12:03:29,0,bike,28.5,77.15,average,6,2016-10-07 12:03:29,0.36395147313691506,1,0,0,0,0.2,1,4,12.05,1.5,1.5,0.34488734835355284,0.019064124783362224,7.309575389948007,0.30443330882536523,11.522166544126826,11.197507655739829,11.197507655739829,False
63,BHMBCCMKT01,577,206,07-10-2016,12:30:28,0,car,28.5,77.15,high,9,2016-10-07 12:30:28,0.35701906412478335,0,1,0,0,1.0,2,4,12.5,1.5,1.5,0.3552859618717504,-0.006932409012131713,11.82127383015598,0.49845368757967723,12.492268437898385,11.585935890434776,11.585935890434776,False
64,BHMBCCMKT01,577,200,07-10-2016,13:04:28,0,car,28.5,77.15,high,9,2016-10-07 13:04:28,0.3466204506065858,0,1,0,0,1.0,2,4,13.066666666666666,1.5,1.5,0.35586366262276137,-0.010398613518197541,11.821013864818026,0.49844250807067386,12.49221254035337,11.85781888543357,11.85781888543357,False
65,BHMBCCMKT01,577,201,07-10-2016,13:30:29,0,car,28.5,77.15,high,9,2016-10-07 13:30:29,0.3483535528596187,0,1,0,0,1.0,2,4,13.5,1.5,1.5,0.3506643558636626,0.0017331022530329143,11.814774696707106,0.49817419985459177,12.490870999272959,12.047734519596737,12.047734519596737,False
66,BHMBCCMKT01,577,193,07-10-2016,14:03:28,0,cycle,28.5,77.15,average,5,2016-10-07 14:03:28,0.3344887348353553,0,0,1,0,0.1,1,4,14.05,1.2,1.5,0.34315424610052,-0.013864818024263426,4.752686308492202,0.19447724802225172,10.972386240111259,11.725130035737598,11.725130035737598,False
67,BHMBCCMKT01,577,181,07-10-2016,14:30:32,0,cycle,28.5,77.15,average,5,2016-10-07 14:30:32,0.31369150779896016,0,0,1,0,0.1,1,4,14.5,1.2,1.5,0.3321779318313114,-0.02079722703639514,4.730433275563259,0.19352028205155913,10.967601410257796,11.497871448087002,11.497871448087002,False
68,BHMBCCMKT01,577,172,07-10-2016,15:04:30,0,car,28.5,77.15,low,3,2016-10-07 15:04:30,0.29809358752166376,0,1,0,0,1.0,0,4,15.066666666666666,1.2,1.5,0.31542461005199307,-0.015597920277296395,5.062149046793761,0.20778533553991993,11.0389266776996,11.360188016967959,11.360188016967959,False
69,BHMBCCMKT01,577,159,07-10-2016,15:30:32,0,cycle,28.5,77.15,low,2,2016-10-07 15:30:32,0.2755632582322357,0,0,1,0,0.1,0,4,15.5,1.2,1.5,0.2957827845176199,-0.022530329289428053,2.5042980935875216,0.09778791055349376,10.48893955276747,11.098813477704063,11.098813477704063,False
70,BHMBCCMKT01,577,158,07-10-2016,15:57:31,0,cycle,28.5,77.15,low,3,2016-10-07 15:57:31,0.2738301559792028,0,0,1,0,0.1,0,4,15.95,1.2,1.5,0.2824956672443674,-0.0017331022530329143,3.3878682842287695,0.13578482575430942,10.678924128771548,10.972846673023044,10.972846673023044,False
71,BHMBCCMKT01,577,132,07-10-2016,16:30:29,0,cycle,28.5,77.15,low,3,2016-10-07 16:30:29,0.22876949740034663,0,0,1,0,0.1,0,4,16.5,1.0,1.5,0.2593876372039284,-0.04506065857885616,2.7755632582322356,0.10945335554825988,10.5472667777413,10.845172704437623,10.845172704437623,False
72,BHMBCCMKT01,577,58,08-10-2016,07:57:38,0,truck,28.5,77.15,low,2,2016-10-08 07:57:38,0.10051993067590988,0,0,0,1,1.5,0,5,7.95,1.0,1.5,0.20103986135181975,-0.12824956672443677,4.013084922010399,0.1626715449075287,10.813357724537644,10.835628210467583,10.835628210467583,False
73,BHMBCCMKT01,577,61,08-10-2016,08:30:37,0,car,28.5,77.15,low,3,2016-10-08 08:30:37,0.10571923743500866,0,1,0,0,1.0,0,5,8.5,0.8,1.5,0.14500288850375506,0.005199306759098785,3.175251299826689,0.12664147799071426,10.633207389953572,10.774901964313171,10.774901964313171,False
74,BHMBCCMKT01,577,75,08-10-2016,08:57:34,0,car,28.5,77.15,low,1,2016-10-08 08:57:34,0.12998266897746968,0,1,0,0,1.0,0,5,8.95,0.8,1.5,0.1120739456961294,0.024263431542461023,1.940311958405546,0.07353433842087945,10.367671692104397,10.652732882650243,10.652732882650243,False
75,BHMBCCMKT01,577,104,08-10-2016,09:30:37,0,bike,28.5,77.15,average,4,2016-10-08 09:30:37,0.18024263431542462,1,0,0,0,0.2,1,5,9.5,0.8,1.5,0.13864818024263434,0.05025996533795493,2.458440207972271,0.09581584516529092,10.479079225826455,10.600636785603019,10.600636785603019,False
76,BHMBCCMKT01,577,158,08-10-2016,10:04:34,0,car,28.5,77.15,low,4,2016-10-08 10:04:34,0.2738301559792028,0,1,0,0,1.0,0,5,10.066666666666666,1.2,1.5,0.19468515309069903,0.09358752166377818,5.784124783362218,0.23883306794421122,11.194165339721057,10.77869535183864,10.77869535183864,False
77,BHMBCCMKT01,577,191,08-10-2016,10:30:34,0,car,28.5,77.15,average,5,2016-10-08 10:30:34,0.3310225303292894,0,1,0,0,1.0,1,5,10.5,1.2,1.5,0.2616984402079723,0.05719237435008662,6.251646447140381,0.2589382969359574,11.294691484679786,10.933494191691114,10.933494191691114,False
78,BHMBCCMKT01,577,223,08-10-2016,10:57:34,0,car,28.5,77.15,average,5,2016-10-08 10:57:34,0.38648180242634317,0,1,0,0,1.0,1,5,10.95,1.2,1.5,0.3304448295782785,0.05545927209705376,6.374766031195842,0.264232912399976,11.321164561999879,11.049795302783812,11.049795302783812,False
79,BHMBCCMKT01,577,254,08-10-2016,11:30:38,0,bike,28.5,77.15,average,6,2016-10-08 11:30:38,0.44020797227036396,1,0,0,0,0.2,1,5,11.5,1.2,1.5,0.3859041016753322,0.05372616984402079,5.933968804159446,0.24527693693378114,11.226384684668906,11.102772117349362,11.102772117349362,False
80,BHMBCCMKT01,577,306,08-10-2016,12:04:34,0,bike,28.5,77.15,high,10,2016-10-08 12:04:34,0.5303292894280762,1,0,0,0,0.2,2,5,12.066666666666666,1.5,1.5,0.45233968804159447,0.09012131715771227,11.408318890814561,0.48069503752774856,12.403475187638744,11.492983038436288,11.492983038436288,False
81,BHMBCCMKT01,577,320,08-10-2016,12:30:36,0,cycle,28.5,77.15,high,11,2016-10-08 12:30:36,0.5545927209705372,0,0,1,0,0.1,2,5,12.5,1.5,1.5,0.5083766608896592,0.024263431542461023,12.404766031195841,0.523546095537848,12.61773047768924,11.830407270212241,11.830407270212241,False
82,BHMBCCMKT01,577,348,08-10-2016,13:04:39,0,car,28.5,77.15,high,10,2016-10-08 13:04:39,0.6031195840554593,0,1,0,0,1.0,2,5,13.066666666666666,1.5,1.5,0.5626805314846909,0.048526863084922045,13.43786828422877,0.5679734643174295,12.839867321587146,12.133245285624753,12.133245285624753,False
83,BHMBCCMKT01,577,357,08-10-2016,13:30:36,0,car,28.5,77.15,high,10,2016-10-08 13:30:36,0.6187175043327556,0,1,0,0,1.0,2,5,13.5,1.5,1.5,0.5921432697862508,0.01559792027729634,13.489341421143848,0.5701870071001062,12.85093503550053,12.348552210587508,12.348552210587508,False
